loan_amnt,sub_grade,emp_length,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_util,initial_list_status,installment_to_income,revol_to_income,home__MORTGAGE,home__NONE,home__OTHER,home__OWN,home__RENT,purpose__car,purpose__credit_card,purpose__debt_consolidation,purpose__educational,purpose__home_improvement,purpose__house,purpose__major_purchase,purpose__medical,purpose__moving,purpose__other,purpose__renewable_energy,purpose__small_business,purpose__vacation,purpose__wedding,expected,predict
5500,8,7.0,1,22.68,0,1,14,0.7879999999999999,0,0.0302947543713572,3.71473771856786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
1000,17,0.0,1,1.76,0,0,2,0.21600000000000005,0,0.04076470588235294,0.2541176470588235,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
1500,11,2.0,1,7.72,3,0,4,0.0,0,0.00723670588235294,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
6000,1,3.0,0,12.92,0,0,9,0.239,0,0.04058222222222222,2.201555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
32350,14,10.0,0,32.29,2,0,10,0.91,0,0.16121929411764704,5.5137882352941165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,1,10.0,0,33.67,0,1,19,0.264,0,0.015378299861058481,6.962612100543134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,5,3.0,1,20.81,1,0,9,0.33799999999999997,0,0.06485872340425533,2.522553191489361,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
19200,17,10.0,0,1.44,2,2,4,0.28300000000000003,0,0.07292452173913043,0.5965565217391304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
8325,25,9.0,0,32.74,0,0,27,0.652,0,0.08551536748329623,4.410066815144766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
10625,4,1.0,0,28.22,0,0,14,0.498,0,0.1139862857142857,3.6222857142857134,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,1,10.0,1,0.53,0,0,8,0.015,0,0.03210857142857143,0.05894505494505495,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
12000,8,5.0,1,13.05,0,0,10,0.752,0,0.08555571428571429,4.317857142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,16,10.0,0,29.71,0,0,9,0.778,0,0.1297344,4.77864,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
14000,2,4.0,0,17.81,0,1,10,0.013999999999999999,0,0.08893655172413792,0.1297241379310345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15250,12,6.0,0,9.75,0,1,5,0.6579999999999999,0,0.15929100000000002,0.9084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
10000,8,10.0,0,32.72,0,0,11,0.728,0,0.07678153846153847,4.568076923076923,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15500,16,1.0,1,23.03,0,1,12,0.449,0,0.21472645161290324,3.773032258064516,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
2800,5,10.0,1,22.86,0,0,20,0.231,0,0.019464444444444444,11.533777777777773,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
17875,18,0.0,0,28.6,0,0,8,0.857,0,0.19111317073170733,10.66009756097561,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
16800,1,7.0,0,10.53,0,0,14,0.2,0,0.06669391304347826,1.4950434782608697,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3000,1,10.0,0,14.15,0,0,5,0.395,0,0.022619999999999998,0.474,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,6,2.0,1,7.93,0,0,11,0.706,0,0.08150526315789475,3.123473684210526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
8000,2,2.0,1,2.22,0,1,6,0.105,0,0.06759444444444444,0.7775,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10750,18,0.5,0,30.55,0,1,23,0.513,0,0.13463999999999998,4.311771428571428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
10000,3,5.0,1,10.52,0,1,9,0.326,0,0.09987820512820512,3.460897435897436,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
11000,8,10.0,0,5.83,1,0,11,0.305,0,0.07985236363636364,2.6969454545454545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,12,2.0,1,14.93,0,0,10,0.8320000000000001,0,0.11470268489540435,2.852248394004283,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
7200,15,8.0,0,0.98,0,2,5,0.972,0,0.0400656,0.18656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
15000,12,10.0,0,30.53,0,1,16,0.46799999999999997,0,0.1408341573033708,2.863550561797753,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,8,8.0,1,23.92,0,0,9,0.7240000000000001,0,0.03237243243243243,1.4445405405405405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,6,5.0,0,5.47,0,4,7,0.629,0,0.03460933333333333,1.6773333333333331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,BAD,BAD
6000,10,3.0,0,8.63,0,1,10,0.43,0,0.051027499999999996,1.69575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
7000,10,10.0,0,15.42,0,2,15,0.11800000000000001,0,0.021458769230769233,0.14556923076923076,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GOOD,BAD
3375,10,0.0,0,25.82,0,0,4,0.997,0,0.06978120184899846,2.397534668721109,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,9,6.0,1,8.24,0,2,8,0.33299999999999996,0,0.0797425334706488,2.8154479917610713,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
8325,10,4.0,0,30.9,0,0,10,0.868,0,0.14245,4.9905,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
19375,3,5.0,0,4.97,0,1,16,0.062,0,0.16172142857142854,1.7841964285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
13475,8,0.5,0,19.46,0,0,3,0.753,0,0.19926222222222226,5.1884444444444435,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,9,3.0,0,14.2,0,2,10,0.526,0,0.07188994082840237,3.024497041420118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GOOD,BAD
11200,8,3.0,1,17.69,0,1,4,0.564,0,0.12593828571428572,3.6744,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6400,3,3.0,1,12.03,0,1,6,0.243,0,0.06925565217391305,1.5119999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
7000,1,10.0,1,14.42,0,0,21,0.251,0,0.017044000000000004,6.63368,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
22000,4,8.0,0,14.68,0,0,8,0.619,0,0.05900485714285714,6.2419714285714285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
18775,19,10.0,0,32.24,1,0,10,0.877,0,0.11806285714285715,7.8354857142857135,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
13550,13,4.0,0,17.21,0,2,6,0.408,1,0.1390390243902439,2.379219512195122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,4,1.0,0,5.59,0,0,6,0.784,0,0.037332,5.53776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
15000,13,6.0,1,16.85,0,1,7,0.925,0,0.04885152,19.860192,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BAD,BAD
25475,9,5.0,0,27.4,0,0,9,0.825,0,0.1587156923076923,3.1074461538461535,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,9,0.0,0,31.17,0,0,14,0.63,0,0.13884685714285716,4.3830857142857145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
9000,13,10.0,0,10.29,0,1,11,0.838,0,0.03676077669902912,0.6638446601941748,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
13275,15,10.0,1,18.58,1,1,12,0.456,0,0.06254078212290502,1.994413407821229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
27575,13,10.0,0,20.99,0,1,7,0.551,0,0.16572685714285715,2.4161142857142863,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
31000,5,10.0,0,24.43,0,0,11,0.619,0,0.1710524791473587,2.3000463392029658,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
16000,6,1.0,0,7.26,0,0,6,0.8220000000000001,0,0.152373,2.9097,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,16,10.0,1,26.59,0,0,12,0.579,0,0.11532,2.3458666666666668,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
12000,3,5.0,1,11.93,0,1,9,0.305,0,0.074788,2.5972,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10200,2,3.0,1,17.03,0,0,8,0.6659999999999999,0,0.05872125,3.1445625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
14500,1,10.0,1,7.15,0,0,9,0.001,0,0.043732,0.004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6000,12,10.0,1,16.25,0,2,12,0.722,0,0.02724913043478261,1.3930434782608696,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
5525,11,10.0,1,7.46,0,2,4,0.0,0,0.039706449539318615,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
6000,3,10.0,0,22.43,0,2,18,0.045,0,0.03228695652173913,0.6467826086956522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,10,1.0,0,20.02,0,2,13,0.628,0,0.018297818181818182,2.5886181818181817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
25000,21,0.5,1,13.96,0,1,10,0.907,0,0.05896266666666668,1.1306666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
10000,8,1.0,0,9.08,0,0,13,0.48100000000000004,0,0.08317999999999999,3.1519999999999997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
9000,16,0.5,1,3.04,0,1,9,0.778,1,0.032434,0.428,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,14,0.0,0,10.15,0,3,4,0.5379999999999999,0,0.0338904,0.40008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BAD,BAD
3000,1,10.0,0,9.67,0,1,15,0.225,0,0.015738042173838503,2.016458083319047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
5000,12,8.0,0,19.35,0,1,3,0.7190000000000001,0,0.049280000000000004,1.0062857142857142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,2,0.0,0,13.66,0,0,22,0.162,0,0.0442152,2.4513599999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3500,5,5.0,1,9.17,0,0,7,0.782,0,0.02260474576271186,1.208542372881356,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GOOD,GOOD
14525,10,10.0,0,16.87,0,0,7,0.76,0,0.12384035361414457,2.1742069682787317,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,11,5.0,1,12.63,1,0,6,0.7290000000000001,0,0.08543250000000001,3.2815,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,6,4.0,0,14.5,0,0,13,0.5670000000000001,0,0.07742999999999997,3.8774,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
6500,4,2.0,0,33.26,0,0,9,0.687,0,0.06875154929577465,8.189070422535211,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
14075,24,1.0,0,7.94,3,0,3,0.94,1,0.0859824,0.12032000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,14,10.0,0,17.97,0,1,14,0.61,0,0.0794265,2.4804,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6000,5,3.0,0,0.7,0,1,6,0.055999999999999994,0,0.017320000000000002,0.11009090909090907,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
25000,9,10.0,0,5.51,0,3,11,0.187,0,0.026885666666666662,0.1947,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8000,2,2.0,1,11.06,0,1,7,0.005,0,0.03550536585365854,0.006146341463414634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
19075,17,10.0,0,24.1,0,1,7,0.8440000000000001,1,0.13018312499999998,3.10275,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,8,4.0,0,7.41,0,0,9,0.635,0,0.0508268092419324,1.8422761122780216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,7,5.0,1,18.75,0,0,11,0.466,0,0.147624,3.2577,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
3075,8,2.0,1,17.7,0,0,7,0.29100000000000004,0,0.09976000000000003,1.311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,1,7.0,1,7.53,0,1,13,0.09699999999999999,0,0.045654,1.3194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12800,7,8.0,0,30.16,0,3,17,0.833,0,0.06679840000000001,4.0264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
1500,16,10.0,1,12.19,1,0,5,0.613,0,0.014416,1.4885333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
10000,6,0.5,0,1.64,0,0,4,0.46799999999999997,0,0.032614789915966384,0.6413445378151259,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5700,10,7.0,0,10.27,0,0,7,0.506,0,0.07905537973877194,2.3303622844970366,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15600,4,10.0,0,20.01,0,0,7,0.636,0,0.13622232558139533,1.832093023255814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
15000,17,10.0,0,30.86,0,3,9,0.873,0,0.09295199999999999,5.1807428571428575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
21800,8,5.0,1,9.53,0,0,5,0.772,0,0.12434228571428572,4.989085714285714,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12250,6,1.0,1,9.15,0,1,7,0.305,0,0.13584000000000002,4.103657142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,3,10.0,1,2.54,0,2,9,0.033,0,0.07851427074094977,0.10934854470692576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,8,2.0,0,2.13,0,0,2,0.485,0,0.059538,0.8358,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4000,5,0.0,0,22.18,0,1,13,0.16699999999999998,0,0.038106,1.6653,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GOOD,GOOD
8000,18,4.0,1,19.84,0,0,15,0.56,0,0.07903255813953487,2.781767441860465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
9000,14,7.0,0,20.19,0,1,7,0.698,0,0.13616142857142854,2.8135714285714286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
2800,8,1.0,1,19.35,0,0,10,0.552,0,0.027951,1.8048,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,10,10.0,1,19.0,0,2,16,0.602,0,0.05693142857142858,8.766428571428571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5825,14,2.0,1,7.44,0,1,5,0.8370000000000001,0,0.07764017368321692,2.1797243722862,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
3600,11,6.0,0,16.71,0,0,12,0.257,0,0.01622373626373626,0.15415384615384614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
30750,21,2.0,0,26.85,1,0,8,0.838,0,0.2000834782608696,3.469913043478261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,9,6.0,0,22.7,0,1,11,0.547,0,0.033665217391304354,2.684608695652174,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,GOOD,BAD
8000,19,2.0,0,16.02,0,0,9,0.7120000000000001,0,0.17486400000000002,3.9054,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,9,10.0,1,14.95,0,1,9,0.35200000000000004,0,0.03319475409836066,0.9279344262295082,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
14400,13,1.0,1,19.33,0,2,5,0.95,0,0.1135177358490566,3.8280000000000003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,6,5.0,1,19.8,0,0,16,0.867,1,0.0582165,1.44645,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,23,0.5,1,12.86,0,5,8,0.442,0,0.07353599999999999,1.1520000000000001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,4,0.5,1,17.49,1,0,10,0.46,0,0.03385096153846154,2.2063701923076917,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10200,11,5.0,0,18.33,0,0,11,0.555,0,0.105075,2.2821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
5000,8,8.0,0,19.37,0,2,8,0.389,0,0.0658884982420894,0.7505775991963837,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BAD,GOOD
11200,17,2.0,0,20.97,0,1,8,0.73,0,0.06842704225352113,5.1432676056338025,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
2125,15,5.0,1,24.6,0,1,12,0.804,0,0.026841176470588236,1.986705882352941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,BAD
2400,5,6.0,1,3.81,0,0,5,0.391,0,0.022728,0.9255,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
8175,7,7.0,1,21.75,0,1,16,0.53,0,0.03759388235294119,4.386494117647058,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,6,10.0,1,14.57,0,1,8,0.885,0,0.02679666666666667,5.1178333333333335,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
1325,14,5.0,0,16.15,0,1,18,0.444,0,0.010671844660194172,1.5653592233009708,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
10000,5,10.0,0,10.77,0,0,7,0.8340000000000001,0,0.095262,3.8787,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
9300,7,10.0,0,6.99,0,2,8,0.4320000000000001,0,0.04067866666666667,2.318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
5000,9,6.0,0,12.62,0,0,17,0.38299999999999995,0,0.06130421564653425,1.381738954195379,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
9600,16,0.5,0,15.15,0,2,14,0.6559999999999999,0,0.04370021052631578,3.5201684210526314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GOOD,BAD
10000,8,10.0,1,22.87,0,1,15,0.838,0,0.10237538461538462,4.695076923076923,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
6400,8,4.0,1,14.62,0,0,6,0.513,0,0.06724421052631578,1.1665263157894736,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,2,0.5,0,2.72,0,0,4,0.075,0,0.024564,0.138,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BAD,GOOD
2400,4,3.0,1,14.73,0,0,5,0.184,0,0.014236966824644547,0.4157345971563981,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
4000,16,5.0,0,29.95,0,2,8,0.919,0,0.03326538461538462,4.919769230769231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,14,3.0,0,12.39,0,1,6,0.396,0,0.028402777777777773,0.8569444444444444,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
11000,1,8.0,1,13.4,0,0,9,0.836,0,0.03938823529411765,1.3948235294117648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
25000,26,1.0,0,6.64,1,1,9,0.8590000000000001,0,0.07487225806451614,2.2224,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
15000,11,4.0,0,13.42,1,0,10,0.495,0,0.15848615384615386,1.8292307692307688,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
18450,10,10.0,0,28.76,0,0,12,0.847,0,0.1403088888888889,4.8724444444444455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
1800,3,0.5,1,17.38,0,1,5,0.40700000000000003,0,0.019097142857142858,0.8931428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,GOOD,GOOD
7800,9,10.0,1,22.38,0,1,12,0.491,0,0.07065154666845602,1.805542508219821,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
12000,17,10.0,0,16.73,0,1,12,0.644,0,0.09464072727272728,4.465090909090909,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,20,4.0,1,10.25,0,0,5,0.578,0,0.038081142857142855,1.5654857142857144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BAD,BAD
27050,16,1.0,0,26.73,0,1,20,0.518,0,0.15970628571428572,9.55182857142857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
12000,1,1.0,1,20.47,0,0,13,0.34299999999999997,0,0.078124064171123,2.703101604278075,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
13000,8,2.0,1,10.55,2,2,16,0.226,0,0.13659157894736842,3.3401052631578954,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3000,8,10.0,0,4.28,0,0,5,0.7509999999999999,0,0.01842830769230769,1.4280000000000002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,14,2.0,1,23.16,0,2,20,0.665,0,0.0165912,1.21272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
14000,6,10.0,0,19.32,1,0,19,0.603,0,0.04984954128440367,5.46605504587156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
20000,11,2.0,1,26.63,0,1,11,0.629,0,0.14822374100719424,2.496043165467626,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
3600,10,8.0,1,8.92,0,2,7,0.88,0,0.016102666666666668,0.7626666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,BAD
14000,8,8.0,1,4.29,0,0,7,0.41700000000000004,0,0.09163475409836068,1.2558688524590165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
3500,9,3.0,0,13.53,1,1,9,0.7979999999999999,0,0.01020875912408759,0.9573722627737228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
7200,2,7.0,1,11.02,0,1,16,0.267,0,0.03401076923076923,1.1540000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
2000,3,0.0,0,11.17,1,0,7,0.24600000000000002,0,0.05753538461538463,3.9360000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GOOD,GOOD
7500,13,2.0,0,20.81,0,1,6,0.268,0,0.08953028571428573,2.1054857142857144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GOOD,BAD
4000,4,8.0,0,29.8,0,1,10,0.644,0,0.025458305084745763,2.855796610169492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,GOOD,GOOD
10000,12,6.0,1,3.77,0,0,8,0.515,0,0.0809352,0.7788,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD
